doi,title,first_author,year,journal,source,file,oa_status,added_by,added_at
10.1186/s12943-025-02263-4,Reprogramming of Thyroid Cancer Metabolism: from Mechanism to Therapeutic Strategy,Yajuan Wan,2025,Molecular Cancer,hargreaves2020,2025_Yajuan-Wan_W4408326838.pdf,gold,team,2026-06-05
10.1096/fj.202500240r,Aldehyde Oxidase 1 Deficiency Enhances Aerobic Exercise Performance by Promoting Skeletal Muscle Adaptation and Improving Mitochondrial Function,Yan Liu,2025,The FASEB Journal,hargreaves2020,2025_Yan-Liu_W4412488665.pdf,hybrid,team,2026-06-05
10.1007/s00421-025-05982-0,Effects of 8-week ischemic preconditioning on swimming performance and power output in male 100-m freestyle swimmers: a randomized controlled trial,Wenwei Yang,2025,European Journal of Applied Physiology,hargreaves2020,2025_Yang_W4414290243.pdf,green,team,2026-06-05
10.3389/fpubh.2025.1615363,Effects of atmospherically relevant PM2.5 on skeletal muscle mitochondria: a review of damage mechanisms and potential of exercise interventions,Yi Ding,2025,Frontiers in Public Health,hargreaves2020,2025_Yi-Ding_W4411041918.pdf,gold,team,2026-06-05
10.2147/ijwh.s494910,Causal Associations Between Sarcopenia and Gestational Diabetes Mellitus,Yihong Huang,2025,International Journal of Women s Health,hargreaves2020,2025_Yihong-Huang_W4407059971.pdf,gold,team,2026-06-05
10.3390/nu17020365,"Brussels Chicory Enhances Exhaustive Aerobic Exercise Performance and Post-Exercise Recovery, Possibly Through Promotion of Lactate Oxidation: A Pilot Randomized, Single-Blind, Placebo-Controlled, Two",Yihui Mao,2025,Nutrients,hargreaves2020,2025_Yihui-Mao_W4406616801.pdf,gold,team,2026-06-05
10.1016/j.jshs.2025.101030,Physiological adaptations and performance enhancement with combined blood flow restricted and interval training: A systematic review with meta-analysis,Mingyue Yin,2025,Journal of sport and health science/Journal of Sport and Health Science,hargreaves2020,2025_Yin_W4407789865.pdf,diamond,team,2026-06-05
10.3389/fphys.2025.1582875,The impact of the Wingate test on anaerobic power in the lower limbs of athletes with varied duration and load,Ying Liu,2025,Frontiers in Physiology,hargreaves2020,2025_Ying-Liu_W4410380384.pdf,gold,team,2026-06-05
10.3389/fphys.2025.1672978,Study of different acute SIT protocols’ impact on 200m sprinters’ anaerobic performance,Ying Liu,2025,Frontiers in Physiology,hargreaves2020,2025_Ying-Liu_W4414131051.pdf,gold,team,2026-06-05
10.1186/s12964-025-02032-2,Role of cardiolipin in skeletal muscle function and its therapeutic implications,Youngbum Yoo,2025,Cell Communication and Signaling,hargreaves2020,2025_Yoo_W4406604339.pdf,gold,team,2026-06-05
10.1016/j.ebiom.2025.105849,Moderate-intensity exercise training uniquely modulates circulating lipid species beyond classical lipid levels in humans,Yu Zhang,2025,EBioMedicine,hargreaves2020,2025_Yu-Zhang_W4412447842.pdf,gold,team,2026-06-05
10.15857/ksep.2025.00269,Targeted and Untargeted Urinary Metabolomics in Exercise Science: A Systematic Review,Zi-Xiao Yu,2025,Exercise Science,hargreaves2020,2025_Yu_W4410906451.pdf,diamond,team,2026-06-05
10.3389/fmed.2025.1653559,"Effect of Pinus koraiensis leaf extract on fatigue reduction and exercise performance: study protocol for a randomized, double-blind, placebo-controlled clinical trial",Yujin Choi,2025,Frontiers in Medicine,hargreaves2020,2025_Yujin-Choi_W4414026935.pdf,gold,team,2026-06-05
10.1007/s00018-025-05576-1,Impaired mitochondrial integrity and compromised energy production underscore the mechanism underlying CoASY protein-associated neurodegeneration,Yuzhuo Shao,2025,Cellular and Molecular Life Sciences,hargreaves2020,2025_Yuzhuo-Shao_W4407858673.pdf,gold,team,2026-06-05
10.3389/fmed.2025.1614054,"Effects of chronic low-frequency pulsed magnetic fields exposure on the contractility and morphology of biceps brachii in healthy adults–a randomized controlled, double-blind trial",Z. Li,2025,Frontiers in Medicine,hargreaves2020,2025_Z-Li_W4412506825.pdf,gold,team,2026-06-05
10.3390/molecules30050996,Microwave-Heating-Assisted Synthesis of Ultrathin and Ultralong Hydroxyapatite Nanowires Using Biogenic Creatine Phosphate and Their Derived Flexible Bio-Paper with Drug Delivery Function,Yu Zhang,2025,Molecules,hargreaves2020,2025_Zhang_W4407807364.pdf,gold,team,2026-06-05
10.3389/fmicb.2025.1615884,Gut microbiota orchestrates skeletal muscle development and metabolism in germ-free and SPF pigs,Zhengjie Li,2025,Frontiers in Microbiology,hargreaves2020,2025_Zhengjie-Li_W4411356971.pdf,gold,team,2026-06-05
10.1016/j.jare.2024.12.036,Exercise-driven cellular autophagy: A bridge to systematic wellness,Xiaohan Zhou,2025,Journal of Advanced Research,hargreaves2020,2025_Zhou_W4406070509.pdf,gold,team,2026-06-05
10.1016/j.jtbi.2025.112050,Tradeoffs in the energetic value of neuromodulation in a closed-loop neuromechanical system,Zhuojun Yu,2025,Journal of Theoretical Biology,hargreaves2020,2025_Zhuojun-Yu_W4406961240.pdf,green,team,2026-06-05
10.3389/fmolb.2025.1653162,Impact of endurance training on mitochondrial H2O2 production and NRF2 levels in different rat organs,Łukasz Gałgański,2025,Frontiers in Molecular Biosciences,hargreaves2020,2025_ukasz-Ga-ga-ski_W4415234724.pdf,gold,team,2026-06-05
10.70007/yalovaspor.1801050,Power Determinants of 5-m and 30-m Sprint Performance: A Hierarchical Regression Analysis in Youth Soccer Players,Abdulkadir BİROL,2026,Yalova Üniversitesi spor bilimleri dergisi.,hargreaves2020,2026_Abdulkadir-B-ROL_W7139036519.pdf,closed,team,2026-06-05
10.31392/udu-nc.series15.2026.03(202).01,Biochemical aspects of energy supply of muscle activity,A.S.. Anatskyi,2026,Scientific Journal of National Pedagogical Dragomanov University Series 15 Scientific and pedagogical problems of physical culture (physical culture and sports),hargreaves2020,2026_Anatskyi_W7140218034.pdf,diamond,team,2026-06-05
10.3389/fnut.2025.1750042,Periodized carbohydrate intake influences metabolic flexibility and indices of running economy during endurance training in recreationally active males,Anna Maria Kripp,2026,Frontiers in Nutrition,hargreaves2020,2026_Anna-Maria-Kripp_W7124247062.pdf,gold,team,2026-06-05
10.1186/s40798-026-00997-z,24-Hour Ultra-Marathon Running: A Narrative Review of Performance Factors and Physiological Impacts,Beat Knechtle,2026,Sports Medicine - Open,hargreaves2020,2026_Beat-Knechtle_W7138252799.pdf,gold,team,2026-06-05
10.1080/15502783.2026.2673071,"Post-activation performance enhancement (PAPE) and taurine combination improves anaerobic performance in highly trained wrestlers: a double-blind, randomized, crossover study",Süleyman Bi̇lgi̇n,2026,Journal of the International Society of Sports Nutrition,hargreaves2020,2026_Bilgin_W7160869119.pdf,gold,team,2026-06-05
10.1016/j.ajcnut.2026.101268,Does a low-carbohydrate diet impede endurance sports performance? Yes,Louise M Burke,2026,American Journal of Clinical Nutrition,hargreaves2020,2026_Burke_W7160183268.pdf,hybrid,team,2026-06-05
10.64898/2026.02.11.704810,"Integrated multi-omics profiling uncovers the epigenetic, transcriptional, and metabolic landscape of prostate cancer progression",Christine Aaserød Pedersen,2026,bioRxiv (Cold Spring Harbor Laboratory),hargreaves2020,2026_Christine-Aaser-d-Pedersen_W7128907545.pdf,green,team,2026-06-05
10.64898/2026.05.12.724616,Regulation of Small RNAs by Exercise and Their Role in Insulin Sensitivity,Christopher G. Vann,2026,bioRxiv (Cold Spring Harbor Laboratory),hargreaves2020,2026_Christopher-G-Vann_W7161510506.pdf,green,team,2026-06-05
10.1093/narmme/ugag018,Age-related transcriptional drift and physiological adaptation in long-living Ames dwarf skeletal muscle,Kingsley M. Ekumi,2026,NAR Molecular Medicine,hargreaves2020,2026_Ekumi_W7140110563.pdf,diamond,team,2026-06-05
10.64898/2026.02.08.703653,Subcellular proteomic profiling of human skeletal muscle reveals exercise-induced coordinated and compartment-specific protein remodeling,Elizabeth G. Reisman,2026,bioRxiv (Cold Spring Harbor Laboratory),hargreaves2020,2026_Elizabeth-G-Reisman_W7128524598.pdf,green,team,2026-06-05
10.3389/fphys.2026.1769763,Mapping the effects of exercise on cognition and physical function: a scoping review of rodent studies,Muhammad Hafiz Zuhdi Fairof,2026,Frontiers in Physiology,hargreaves2020,2026_Fairof_W7154463374.pdf,gold,team,2026-06-05
10.3390/metabo16050310,Hepatic Gluconeogenesis and the Antidepressant Effects of Exercise: A Narrative Review,Hongyu Gong,2026,Metabolites,hargreaves2020,2026_Gong_W7160049376.pdf,gold,team,2026-06-05
10.3390/biology15070548,Laryngeal Transcriptomic Insights into Echolocation Call Frequency Divergence in Closely Related Rhinolophus Species,Guiyin Miao,2026,Biology,hargreaves2020,2026_Guiyin-Miao_W7143325355.pdf,gold,team,2026-06-05
10.1088/2516-1091/ae3671,Advancing physical activity monitoring through bioimpedance measurement: a review,Ifeanyi Jacobs,2026,Progress in Biomedical Engineering,hargreaves2020,2026_Ifeanyi-Jacobs_W7120119194.pdf,hybrid,team,2026-06-05
10.1242/bio.062342,The impact of exercise on protein levels in <i>Drosophila melanogaster</i>,James C. Walts,2026,Biology Open,hargreaves2020,2026_James-C-Walts_W7118772607.pdf,gold,team,2026-06-05
10.64898/2026.03.02.704798,Blood Biochemical Responses to Acute Exercise: Findings from the Molecular Transducers of Physical Activity Consortium (MoTrPAC),Jeremy M. Robbins,2026,bioRxiv (Cold Spring Harbor Laboratory),hargreaves2020,2026_Jeremy-M-Robbins_W7133557225.pdf,green,team,2026-06-05
10.3390/foods15040636,Exercise-Related Personality Traits Are Associated with Gut Microbiome Composition and Meat Quality in Qingyuan Partridge Chickens,Jiaxin Zhang,2026,Foods,hargreaves2020,2026_Jiaxin-Zhang_W7128596611.pdf,gold,team,2026-06-05
10.3389/fspor.2026.1683090,Association between antioxidant status and special strength performance in combat athletes: a cross-sectional study,Jinling Huang,2026,Frontiers in Sports and Active Living,hargreaves2020,2026_Jinling-Huang_W7140123615.pdf,gold,team,2026-06-05
10.3389/fphys.2026.1741796,Cross-bridge model-based quantification of muscle metabolite alterations leading to fatigue during all-out knee extension exercise,John I. Hendry,2026,Frontiers in Physiology,hargreaves2020,2026_John-I-Hendry_W7138834712.pdf,gold,team,2026-06-05
10.64898/2026.01.23.700915,Single-nuclei RNA-sequencing uncovers sexually divergent exercise signatures partially mimicked by TFEB overexpression in mouse skeletal muscle,Katrina Granger,2026,bioRxiv (Cold Spring Harbor Laboratory),hargreaves2020,2026_Katrina-Granger_W7125677842.pdf,green,team,2026-06-05
10.64898/2026.01.16.699896,Submaximal running energetics are maintained despite local muscle fatigue,Key Nahan,2026,bioRxiv (Cold Spring Harbor Laboratory),hargreaves2020,2026_Key-Nahan_W7124917767.pdf,green,team,2026-06-05
10.7717/peerj.20948,Comparative analysis of energy system contributions and physiological profiles in snowboard slopestyle and snowboard cross,Dae-hee Kim,2026,PeerJ,hargreaves2020,2026_Kim_W7138911931.pdf,gold,team,2026-06-05
10.1038/s12276-026-01701-7,Defective autophagy in GNE myopathy is rescued by inhibition of noncanonical Akt–mTORC1 activation across multiple isogenic models,Dong‐Woo Kim,2026,Experimental & Molecular Medicine,hargreaves2020,2026_Kim_W7153190944.pdf,gold,team,2026-06-05
10.1016/j.neuron.2025.12.033,Exercise-induced activation of ventromedial hypothalamic steroidogenic factor-1 neurons mediates improvements in endurance,Morgan Kindel,2026,Neuron,hargreaves2020,2026_Kindel_W7128720048.pdf,hybrid,team,2026-06-05
10.3177/jnsv.72.176,Mechanical Overload-Induced Retinoid Metabolism Is Involved in Protein Synthesis in Skeletal Muscle of Female Mice,Tomoya Kitakaze,2026,Journal of Nutritional Science and Vitaminology,hargreaves2020,2026_Kitakaze_W7158924348.pdf,diamond,team,2026-06-05
10.1371/journal.pone.0341721,The three-dimensional impulse-response model: Modeling the training process in accordance with energy system-specific adaptation,Hilkka Kontro,2026,PLoS ONE,hargreaves2020,2026_Kontro_W7128165520.pdf,gold,team,2026-06-05
10.3390/cimb48050498,Revision of Energy Metabolism Adaptations in High-Level Athletes: From Physical Performance Enhancement to Potential Therapeutic Targets in Mental Disorders,Ane Larrea,2026,Current Issues in Molecular Biology,hargreaves2020,2026_Larrea_W7161624894.pdf,gold,team,2026-06-05
10.3390/nu18020211,Modulation of the Kynurenine Pathway in Obese Mexican Navy Women Following a Structured Weight Loss Program: A Pre–Post-Intervention Study,Laura Sánchez-Chapul,2026,Nutrients,hargreaves2020,2026_Laura-S-nchez-Chapul_W7119530422.pdf,gold,team,2026-06-05
10.3389/fpubh.2025.1708893,A time-efficient public health strategy: a systematic review and meta-regression on the comparable and dose-independent effects of sprint interval training vs. moderate-intensity continuous training f,Weibao Liang,2026,Frontiers in Public Health,hargreaves2020,2026_Liang_W7118455136.pdf,gold,team,2026-06-05
10.1186/s12889-026-26869-5,"Effects of concurrent training on fat mass and its distribution in individuals with overweight or obesity: a systematic review, meta-analysis, and exploratory regression analysis",Xuewan Lin,2026,BMC Public Health,hargreaves2020,2026_Lin_W7139924607.pdf,gold,team,2026-06-05
10.3389/fgene.2026.1772541,Regulatory roles of the circRNA–RBP axis in exercise-induced skeletal muscle remodeling: mechanistic controversies and translational illusions,Junjie Liu,2026,Frontiers in Genetics,hargreaves2020,2026_Liu_W7130661484.pdf,gold,team,2026-06-05
10.1186/s12967-026-07937-1,Metabolomic profiling of intensity-dependent responses to acute exercise in healthy humans,Jianxiu Liu,2026,Journal of Translational Medicine,hargreaves2020,2026_Liu_W7133865415.pdf,gold,team,2026-06-05
10.1186/s12986-026-01114-3,Metabolic inflexibility mediates the association between type 2 diabetes and impaired post-exercise heart rate recovery: a mediation analysis,Yutao Liu,2026,Nutrition & Metabolism,hargreaves2020,2026_Liu_W7143321602.pdf,gold,team,2026-06-05
10.1096/fj.202504082r,Epigenetic Modulation of the <scp>ACE</scp> System Underlies the Slow Aerobic Muscle Phenotype and Metabolic Exercise Response,Flück Martin,2026,The FASEB Journal,hargreaves2020,2026_Martin_W7139030209.pdf,hybrid,team,2026-06-05
10.64898/2026.02.03.703490,SIX1-dependent myofiber typology and metabolism controls muscle hypertrophy,Maxime Di Gallo,2026,bioRxiv (Cold Spring Harbor Laboratory),hargreaves2020,2026_Maxime-Di-Gallo_10-64898-2026-02-03-703490.pdf,closed,sungjun,2026-06-05
10.3390/ijms27104415,"Exercise Timing in Sport: Molecular and Physiological Mechanisms Linking Performance, Recovery, and Biological Cost",Dan Cristian Mănescu,2026,International Journal of Molecular Sciences,hargreaves2020,2026_Mănescu_W7161583725.pdf,gold,team,2026-06-05
10.64898/2026.03.02.705347,Molecular Transducers of Physical Activity Consortium (MoTrPAC): Initial Insights into the Dynamic Human Responses to Exercise,MoTrPAC Study Group,2026,bioRxiv (Cold Spring Harbor Laboratory),hargreaves2020,2026_MoTrPAC-Study-Group_W7133913451.pdf,green,team,2026-06-05
10.1016/j.ajcnut.2026.101269,Does a low-carbohydrate diet impede endurance sports performance? No,T Noakes,2026,American Journal of Clinical Nutrition,hargreaves2020,2026_Noakes_W7160178861.pdf,hybrid,team,2026-06-05
10.66986/jnassm.2026.1901.13-j,RECOVERY PATTERNS OF SELECTED CARDIOVASCULAR VARIABLES AMONG OLABISI ONABANJO UNIVERSITY ATHLETES FOLLOWING MAXIMAL WORK ON BICYCLE ERGOMETER,O.D Odufejo,2026,Journal of the Nigeria Association of Sports Science and Medicine,hargreaves2020,2026_O-D-Odufejo_W7163068122.pdf,bronze,team,2026-06-05
10.1371/journal.pone.0341780,Ischemic preconditioning enhances energy supply during frequency speed kick test in Taekwondo athletes: A randomized crossover study,Ziyue Ou,2026,PLoS ONE,hargreaves2020,2026_Ou_W7127447120.pdf,gold,team,2026-06-05
10.1186/s13102-026-01602-2,Ischemic preconditioning enhances autonomic nervous system modulation during frequency speed of kick test in taekwondo athletes: a randomized crossover study,Ziyue Ou,2026,BMC Sports Science Medicine and Rehabilitation,hargreaves2020,2026_Ou_W7128694719.pdf,gold,team,2026-06-05
10.1007/s40279-026-02414-7,Anaerobic and Aerobic Energy System Contribution During Maximal Exercise: A Systematic Review,Paul B. Gastin,2026,Sports Medicine,hargreaves2020,2026_Paul-B-Gastin_W7153490563.pdf,hybrid,team,2026-06-05
10.1096/fj.202504543r,Strenuous Exercise Alters Brain Creatine and Glutamate/Glutamine (Glx) in Humans: Evidence From Dynamic <scp> <sup>1</sup> H </scp> ‐ <scp>MRS</scp> and <scp> <sup>1</sup> H </scp> ‐ <scp>MRSI</scp>,Jedd Pratt,2026,The FASEB Journal,hargreaves2020,2026_Pratt_W7125514718.pdf,hybrid,team,2026-06-05
